Date Time,SamplePacin,BottleNum,TimeToSampl,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
12/25/2020 20:54:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 20:55:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 20:56:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 20:57:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 20:58:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 20:59:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 21:00:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 21:01:00,20,1,10,0,0.94,0.00,0.000,1.81,0.000
12/25/2020 21:02:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 21:03:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 21:04:00,20,1,10,0,0.99,0.00,0.000,1.79,0.000
12/25/2020 21:05:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:06:00,20,1,10,0,1.03,0.00,0.000,1.79,0.000
12/25/2020 21:07:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 21:08:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 21:09:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 21:10:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:11:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 21:12:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:13:00,20,1,10,0,1.03,0.00,0.000,1.80,0.000
12/25/2020 21:14:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:15:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 21:16:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 21:17:00,20,1,10,0,1.03,0.00,0.000,1.79,0.000
12/25/2020 21:18:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:19:00,20,1,10,0,0.99,0.00,0.000,1.79,0.000
12/25/2020 21:20:00,20,1,10,0,1.03,0.00,0.000,1.79,0.000
12/25/2020 21:21:00,20,1,10,0,1.03,0.00,0.000,1.80,0.000
12/25/2020 21:22:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:23:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:24:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:25:00,20,1,10,0,1.03,0.00,0.000,1.80,0.000
12/25/2020 21:26:00,20,1,10,0,0.99,0.00,0.000,1.80,0.000
12/25/2020 21:27:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:28:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 21:29:00,20,1,10,0,0.99,0.00,0.000,1.89,0.000
12/25/2020 21:30:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 21:31:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:32:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 21:33:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:34:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 21:35:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 21:36:00,20,1,10,0,1.03,0.00,0.000,1.79,0.000
12/25/2020 21:37:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 21:38:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:39:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 21:40:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 21:41:00,20,1,10,0,0.94,0.00,0.000,1.82,0.000
12/25/2020 21:42:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:43:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 21:44:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 21:45:00,20,1,10,0,0.90,0.00,0.000,1.80,0.000
12/25/2020 21:46:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 21:47:00,20,1,10,0,0.94,0.00,0.000,1.82,0.000
12/25/2020 21:48:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:49:00,20,1,10,0,0.99,0.00,0.000,1.80,0.000
12/25/2020 21:50:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:51:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 21:52:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 21:53:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/25/2020 21:54:00,20,1,10,0,0.94,0.00,0.000,1.79,0.000
12/25/2020 21:55:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 21:56:00,20,1,10,0,0.99,0.00,0.000,1.84,0.000
12/25/2020 21:57:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 21:58:00,20,1,10,0,0.99,0.00,0.000,1.79,0.000
12/25/2020 21:59:00,20,1,10,0,0.99,0.00,0.000,1.84,0.000
12/25/2020 22:00:00,20,1,10,0,0.94,0.00,0.000,1.84,0.000
12/25/2020 22:01:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:02:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 22:03:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/25/2020 22:04:00,20,1,10,0,0.94,0.00,0.000,1.84,0.000
12/25/2020 22:05:00,20,1,10,0,0.86,0.00,0.000,1.83,0.000
12/25/2020 22:06:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 22:07:00,20,1,10,0,1.03,0.00,0.000,1.79,0.000
12/25/2020 22:08:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 22:09:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 22:10:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 22:11:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 22:12:00,20,1,10,0,0.94,0.00,0.000,1.82,0.000
12/25/2020 22:13:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 22:14:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:15:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:16:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:17:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 22:18:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 22:19:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:20:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:21:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:22:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:23:00,20,1,10,0,0.99,0.00,0.000,1.79,0.000
12/25/2020 22:24:00,20,1,10,0,0.99,0.00,0.000,1.79,0.000
12/25/2020 22:25:00,20,1,10,0,1.03,0.00,0.000,1.80,0.000
12/25/2020 22:26:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:27:00,20,1,10,0,0.86,0.00,0.000,1.80,0.000
12/25/2020 22:28:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 22:29:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:30:00,20,1,10,0,0.86,0.00,0.000,1.80,0.000
12/25/2020 22:31:00,20,1,10,0,0.86,0.00,0.000,1.81,0.000
12/25/2020 22:32:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 22:33:00,20,1,10,0,0.99,0.00,0.000,1.79,0.000
12/25/2020 22:34:00,20,1,10,0,0.94,0.00,0.000,1.81,0.000
12/25/2020 22:35:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:36:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:37:00,20,1,10,0,0.94,0.00,0.000,1.81,0.000
12/25/2020 22:38:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:39:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:40:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 22:41:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:42:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 22:43:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 22:44:00,20,1,10,0,0.90,0.00,0.000,1.83,0.000
12/25/2020 22:45:00,20,1,10,0,0.90,0.00,0.000,1.82,0.000
12/25/2020 22:46:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 22:47:00,20,1,10,0,0.99,0.00,0.000,1.85,0.000
12/25/2020 22:48:00,20,1,10,0,1.03,0.00,0.000,1.91,0.000
12/25/2020 22:49:00,20,1,10,0,0.94,1.17,0.076,1.93,0.222
12/25/2020 22:50:00,20,1,10,0,1.11,0.00,0.000,1.96,0.000
12/25/2020 22:51:00,20,1,10,0,1.11,0.00,0.000,1.95,0.000
12/25/2020 22:52:00,20,1,10,0,1.16,0.00,0.000,1.96,0.000
12/25/2020 22:53:00,20,1,10,0,1.29,0.00,0.000,1.96,0.000
12/25/2020 22:54:00,20,1,10,0,1.11,0.00,0.000,1.96,0.000
12/25/2020 22:55:00,20,1,10,0,1.20,0.00,0.000,1.96,0.000
12/25/2020 22:56:00,20,1,10,0,1.11,0.57,0.048,1.96,0.111
12/25/2020 22:57:00,20,1,10,0,1.16,0.00,0.000,1.92,0.000
12/25/2020 22:58:00,20,1,10,0,1.03,0.00,0.000,1.91,0.000
12/25/2020 22:59:00,20,1,10,0,1.11,0.00,0.000,1.88,0.000
12/25/2020 23:00:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/25/2020 23:01:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/25/2020 23:02:00,20,1,10,0,1.07,0.00,0.000,1.85,0.000
12/25/2020 23:03:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/25/2020 23:04:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/25/2020 23:05:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 23:06:00,20,1,10,0,0.94,0.00,0.000,1.82,0.000
12/25/2020 23:07:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 23:08:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 23:09:00,20,1,10,0,0.99,0.00,0.000,1.80,0.000
12/25/2020 23:10:00,20,1,10,0,0.99,0.00,0.000,1.78,0.000
12/25/2020 23:11:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 23:12:00,20,1,10,0,0.99,0.00,0.000,1.80,0.000
12/25/2020 23:13:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 23:14:00,20,1,10,0,0.90,0.00,0.000,1.82,0.000
12/25/2020 23:15:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 23:16:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 23:17:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 23:18:00,20,1,10,0,0.90,0.00,0.000,1.83,0.000
12/25/2020 23:19:00,20,1,10,0,0.99,0.00,0.000,1.84,0.000
12/25/2020 23:20:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/25/2020 23:21:00,20,1,10,0,0.90,0.00,0.000,1.81,0.000
12/25/2020 23:22:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 23:23:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 23:24:00,20,1,10,0,0.99,0.00,0.000,1.80,0.000
12/25/2020 23:25:00,20,1,10,0,0.99,0.00,0.000,1.80,0.000
12/25/2020 23:26:00,20,1,10,0,0.90,0.00,0.000,1.80,0.000
12/25/2020 23:27:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 23:28:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/25/2020 23:29:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 23:30:00,20,1,10,0,0.94,0.00,0.000,1.82,0.000
12/25/2020 23:31:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 23:32:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 23:33:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/25/2020 23:34:00,20,1,10,0,0.90,0.00,0.000,1.84,0.000
12/25/2020 23:35:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/25/2020 23:36:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 23:37:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/25/2020 23:38:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/25/2020 23:39:00,20,1,10,0,0.94,0.00,0.000,1.83,0.000
12/25/2020 23:40:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/25/2020 23:41:00,20,1,10,0,0.90,0.00,0.000,1.84,0.000
12/25/2020 23:42:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/25/2020 23:43:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/25/2020 23:44:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/25/2020 23:45:00,20,1,10,0,1.03,0.00,0.000,1.90,0.000
12/25/2020 23:46:00,20,1,10,0,1.03,0.00,0.000,2.05,0.000
12/25/2020 23:47:00,20,1,10,0,1.11,0.60,0.051,2.09,0.130
12/25/2020 23:48:00,20,1,10,0,1.24,0.48,0.047,2.11,0.104
12/25/2020 23:49:00,20,1,10,0,1.24,0.46,0.046,2.07,0.097
12/25/2020 23:50:00,20,1,10,0,1.29,0.60,0.062,2.10,0.130
12/25/2020 23:51:00,20,1,10,0,1.24,0.40,0.039,2.09,0.086
12/25/2020 23:52:00,20,1,10,0,1.24,0.53,0.052,2.05,0.110
12/25/2020 23:53:00,20,1,10,0,1.20,0.40,0.037,2.02,0.081
12/25/2020 23:54:00,20,1,10,0,1.20,0.47,0.044,2.02,0.096
12/25/2020 23:55:00,20,1,10,0,1.20,0.35,0.033,1.99,0.070
12/25/2020 23:56:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/25/2020 23:57:00,20,1,10,0,1.16,0.00,0.000,1.97,0.000
12/25/2020 23:58:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/25/2020 23:59:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/26/2020 00:00:00,20,1,10,0,1.11,0.00,0.000,1.93,0.000
12/26/2020 00:01:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/26/2020 00:02:00,20,1,10,0,1.03,0.00,0.000,1.89,0.000
12/26/2020 00:03:00,20,1,10,0,0.99,0.00,0.000,1.91,0.000
12/26/2020 00:04:00,20,1,10,0,0.99,0.00,0.000,1.89,0.000
12/26/2020 00:05:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/26/2020 00:06:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:07:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 00:08:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/26/2020 00:09:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:10:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 00:11:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:12:00,20,1,10,0,0.99,0.00,0.000,1.86,0.000
12/26/2020 00:13:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:14:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:15:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 00:16:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 00:17:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 00:18:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:19:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:20:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:21:00,20,1,10,0,0.99,0.00,0.000,1.85,0.000
12/26/2020 00:22:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 00:23:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 00:24:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 00:25:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/26/2020 00:26:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 00:27:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/26/2020 00:28:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 00:29:00,20,1,10,0,0.99,0.00,0.000,1.84,0.000
12/26/2020 00:30:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 00:31:00,20,1,10,0,0.99,0.00,0.000,1.85,0.000
12/26/2020 00:32:00,20,1,10,0,0.99,0.00,0.000,1.83,0.000
12/26/2020 00:33:00,20,1,10,0,0.90,0.00,0.000,1.83,0.000
12/26/2020 00:34:00,20,1,10,0,0.90,0.00,0.000,1.84,0.000
12/26/2020 00:35:00,20,1,10,0,1.07,0.00,0.000,1.83,0.000
12/26/2020 00:36:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/26/2020 00:37:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/26/2020 00:38:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/26/2020 00:39:00,20,1,10,0,0.94,0.00,0.000,1.86,0.000
12/26/2020 00:40:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/26/2020 00:41:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 00:42:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 00:43:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/26/2020 00:44:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 00:45:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 00:46:00,20,1,10,0,0.99,0.00,0.000,1.87,0.000
12/26/2020 00:47:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 00:48:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 00:49:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/26/2020 00:50:00,20,1,10,0,1.07,0.00,0.000,1.85,0.000
12/26/2020 00:51:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 00:52:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/26/2020 00:53:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/26/2020 00:54:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/26/2020 00:55:00,20,1,10,0,0.94,0.00,0.000,1.85,0.000
12/26/2020 00:56:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 00:57:00,20,1,10,0,1.07,0.00,0.000,1.83,0.000
12/26/2020 00:58:00,20,1,10,0,1.03,0.00,0.000,1.94,0.000
12/26/2020 00:59:00,20,1,10,0,1.07,0.00,0.000,2.04,0.000
12/26/2020 01:00:00,20,1,10,0,1.11,0.00,0.000,2.07,0.000
12/26/2020 01:01:00,20,1,10,0,1.20,0.00,0.000,2.05,0.000
12/26/2020 01:02:00,20,1,10,0,1.24,0.00,0.000,2.05,0.000
12/26/2020 01:03:00,20,1,10,0,1.24,0.00,0.000,2.06,0.000
12/26/2020 01:04:00,20,1,10,0,1.24,0.00,0.000,2.04,0.000
12/26/2020 01:05:00,20,1,10,0,1.11,0.00,0.000,2.02,0.000
12/26/2020 01:06:00,20,1,10,0,1.24,0.00,0.000,2.01,0.000
12/26/2020 01:07:00,20,1,10,0,1.24,0.00,0.000,1.96,0.000
12/26/2020 01:08:00,20,1,10,0,1.20,0.00,0.000,1.97,0.000
12/26/2020 01:09:00,20,1,10,0,1.16,0.00,0.000,1.92,0.000
12/26/2020 01:10:00,20,1,10,0,1.16,0.00,0.000,1.93,0.000
12/26/2020 01:11:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/26/2020 01:12:00,20,1,10,0,1.11,0.00,0.000,1.93,0.000
12/26/2020 01:13:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/26/2020 01:14:00,20,1,10,0,1.11,0.00,0.000,1.93,0.000
12/26/2020 01:15:00,20,1,10,0,1.07,0.00,0.000,1.97,0.000
12/26/2020 01:16:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/26/2020 01:17:00,20,1,10,0,1.20,0.00,0.000,2.00,0.000
12/26/2020 01:18:00,20,1,10,0,1.20,0.00,0.000,1.98,0.000
12/26/2020 01:19:00,20,1,10,0,1.16,0.00,0.000,1.96,0.000
12/26/2020 01:20:00,20,1,10,0,1.03,0.00,0.000,1.96,0.000
12/26/2020 01:21:00,20,1,10,0,1.07,0.00,0.000,1.97,0.000
12/26/2020 01:22:00,20,1,10,0,1.16,0.00,0.000,1.93,0.000
12/26/2020 01:23:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/26/2020 01:24:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/26/2020 01:25:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/26/2020 01:26:00,20,1,10,0,1.11,0.00,0.000,1.91,0.000
12/26/2020 01:27:00,20,1,10,0,1.11,0.00,0.000,1.93,0.000
12/26/2020 01:28:00,20,1,10,0,1.11,0.00,0.000,1.93,0.000
12/26/2020 01:29:00,20,1,10,0,0.99,0.00,0.000,1.95,0.000
12/26/2020 01:30:00,20,1,10,0,1.11,0.00,0.000,1.94,0.000
12/26/2020 01:31:00,20,1,10,0,1.11,0.00,0.000,1.93,0.000
12/26/2020 01:32:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/26/2020 01:33:00,20,1,10,0,1.03,0.00,0.000,1.92,0.000
12/26/2020 01:34:00,20,1,10,0,1.11,0.00,0.000,1.90,0.000
12/26/2020 01:35:00,20,1,10,0,1.11,0.00,0.000,1.91,0.000
12/26/2020 01:36:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/26/2020 01:37:00,20,1,10,0,1.11,0.00,0.000,1.89,0.000
12/26/2020 01:38:00,20,1,10,0,1.07,0.00,0.000,1.89,0.000
12/26/2020 01:39:00,20,1,10,0,1.07,0.00,0.000,1.89,0.000
12/26/2020 01:40:00,20,1,10,0,1.07,0.00,0.000,1.89,0.000
12/26/2020 01:41:00,20,1,10,0,1.03,0.00,0.000,1.90,0.000
12/26/2020 01:42:00,20,1,10,0,1.07,0.00,0.000,1.91,0.000
12/26/2020 01:43:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/26/2020 01:44:00,20,1,10,0,1.07,0.00,0.000,1.95,0.000
12/26/2020 01:45:00,20,1,10,0,1.11,0.00,0.000,1.95,0.000
12/26/2020 01:46:00,20,1,10,0,1.11,0.00,0.000,1.95,0.000
12/26/2020 01:47:00,20,1,10,0,1.11,0.00,0.000,1.94,0.000
12/26/2020 01:48:00,20,1,10,0,1.03,0.00,0.000,1.92,0.000
12/26/2020 01:49:00,20,1,10,0,1.07,0.00,0.000,1.92,0.000
12/26/2020 01:50:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/26/2020 01:51:00,20,1,10,0,1.07,0.00,0.000,1.91,0.000
12/26/2020 01:52:00,20,1,10,0,1.11,0.00,0.000,1.92,0.000
12/26/2020 01:53:00,20,1,10,0,1.03,0.00,0.000,1.90,0.000
12/26/2020 01:54:00,20,1,10,0,0.99,0.00,0.000,1.87,0.000
12/26/2020 01:55:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/26/2020 01:56:00,20,1,10,0,0.99,0.00,0.000,1.89,0.000
12/26/2020 01:57:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 01:58:00,20,1,10,0,1.07,0.00,0.000,1.87,0.000
12/26/2020 01:59:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 02:00:00,20,1,10,0,1.07,0.00,0.000,1.86,0.000
12/26/2020 02:01:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 02:02:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 02:03:00,20,1,10,0,1.07,0.00,0.000,1.85,0.000
12/26/2020 02:04:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 02:05:00,20,1,10,0,1.07,0.00,0.000,1.84,0.000
12/26/2020 02:06:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 02:07:00,20,1,10,0,0.99,0.00,0.000,1.82,0.000
12/26/2020 02:08:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/26/2020 02:09:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/26/2020 02:10:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/26/2020 02:11:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/26/2020 02:12:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 02:13:00,20,1,10,0,1.03,0.00,0.000,1.87,0.000
12/26/2020 02:14:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 02:15:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 02:16:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/26/2020 02:17:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/26/2020 02:18:00,20,1,10,0,1.03,0.00,0.000,1.86,0.000
12/26/2020 02:19:00,20,1,10,0,1.03,0.00,0.000,1.85,0.000
12/26/2020 02:20:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/26/2020 02:21:00,20,1,10,0,0.94,0.00,0.000,1.84,0.000
12/26/2020 02:22:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
12/26/2020 02:23:00,20,1,10,0,1.03,0.00,0.000,1.84,0.000
12/26/2020 02:24:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/26/2020 02:25:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/26/2020 02:26:00,20,1,10,0,1.03,0.00,0.000,1.81,0.000
12/26/2020 02:27:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/26/2020 02:28:00,20,1,10,0,1.03,0.00,0.000,1.83,0.000
12/26/2020 02:29:00,20,1,10,0,0.99,0.00,0.000,1.84,0.000
12/26/2020 02:30:00,20,1,10,0,0.90,0.00,0.000,1.84,0.000
12/26/2020 02:31:00,20,1,10,0,0.99,0.00,0.000,1.81,0.000
12/26/2020 02:32:00,20,1,10,0,1.03,0.00,0.000,1.82,0.000
