Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
03/05/2021 11:11:00,20000,1,10866.63,,,,,,
03/05/2021 11:12:00,20000,1,10866.63,,,,,,
03/05/2021 11:13:00,20000,1,10866.63,,,,,,
03/05/2021 11:14:00,20000,1,10866.63,,,,,,
03/05/2021 11:15:00,20000,1,10866.63,44,0.69,1.27,17.887,1.54,176.678
03/05/2021 11:16:00,20000,1,10866.63,,,,,,
03/05/2021 11:17:00,20000,1,10866.63,,,,,,
03/05/2021 11:18:00,20000,1,10866.63,,,,,,
03/05/2021 11:19:00,20000,1,10866.63,,,,,,
03/05/2021 11:20:00,20000,1,10866.63,44,0.69,1.00,14.073,1.34,129.535
03/05/2021 11:21:00,20000,1,10866.63,,,,,,
03/05/2021 11:22:00,20000,1,10866.63,,,,,,
03/05/2021 11:23:00,20000,1,10866.63,,,,,,
03/05/2021 11:24:00,20000,1,10866.63,,,,,,
03/05/2021 11:25:00,20000,1,10866.63,44,0.47,1.32,10.623,1.44,151.998
03/05/2021 11:26:00,20000,1,10866.63,,,,,,
03/05/2021 11:27:00,20000,1,10866.63,,,,,,
03/05/2021 11:28:00,20000,1,10866.63,,,,,,
03/05/2021 11:29:00,20000,1,10866.63,,,,,,
03/05/2021 11:30:00,20000,1,10866.63,44,0.39,0.58,3.456,1.31,122.976
03/05/2021 11:31:00,20000,1,10866.63,,,,,,
03/05/2021 11:32:00,20000,1,10866.63,,,,,,
03/05/2021 11:33:00,20000,1,10866.63,,,,,,
03/05/2021 11:34:00,20000,1,10866.63,,,,,,
03/05/2021 11:35:00,20000,1,10866.63,44,0.52,0.57,5.223,1.31,122.976
03/05/2021 11:36:00,20000,1,10866.63,,,,,,
03/05/2021 11:37:00,20000,1,10866.63,,,,,,
03/05/2021 11:38:00,20000,1,10866.63,,,,,,
03/05/2021 11:39:00,20000,1,10866.63,,,,,,
03/05/2021 11:40:00,20000,1,10866.63,44,0.34,0.53,2.656,1.30,120.584
03/05/2021 11:41:00,20000,1,10866.63,,,,,,
03/05/2021 11:42:00,20000,1,10866.63,,,,,,
03/05/2021 11:43:00,20000,1,10866.63,,,,,,
03/05/2021 11:44:00,20000,1,10866.63,,,,,,
03/05/2021 11:45:00,20000,1,10866.63,44,0.56,0.34,3.535,1.22,103.332
03/05/2021 11:46:00,20000,1,10866.63,,,,,,
03/05/2021 11:47:00,20000,1,10866.63,,,,,,
03/05/2021 11:48:00,20000,1,10866.63,,,,,,
03/05/2021 11:49:00,20000,1,10866.63,,,,,,
03/05/2021 11:50:00,20000,1,10866.63,44,0.47,0.31,2.533,1.30,120.584
03/05/2021 11:51:00,20000,1,10866.63,,,,,,
03/05/2021 11:52:00,20000,1,10866.63,,,,,,
03/05/2021 11:53:00,20000,1,10866.63,,,,,,
03/05/2021 11:54:00,20000,1,10866.63,,,,,,
03/05/2021 11:55:00,20000,1,10866.63,44,0.47,0.36,2.872,1.22,103.332
03/05/2021 11:56:00,20000,1,10866.63,,,,,,
03/05/2021 11:57:00,20000,1,10866.63,,,,,,
03/05/2021 11:58:00,20000,1,10866.63,,,,,,
03/05/2021 11:59:00,20000,1,10866.63,,,,,,
03/05/2021 12:00:00,20000,1,10866.63,44,0.39,0.34,-99.000,1.31,122.976
03/05/2021 12:01:00,20000,1,10866.63,,,,,,
03/05/2021 12:02:00,20000,1,10866.63,,,,,,
03/05/2021 12:03:00,20000,1,10866.63,,,,,,
03/05/2021 12:04:00,20000,1,10866.63,,,,,,
03/05/2021 12:05:00,20000,1,10866.63,44,0.47,0.38,3.041,1.34,129.535
03/05/2021 12:06:00,20000,1,10866.63,,,,,,
03/05/2021 12:07:00,20000,1,10866.63,,,,,,
03/05/2021 12:08:00,20000,1,10866.63,,,,,,
03/05/2021 12:09:00,20000,1,10866.63,,,,,,
03/05/2021 12:10:00,20000,1,10866.63,44,0.34,0.38,1.921,1.39,140.223
03/05/2021 12:11:00,20000,1,10866.63,,,,,,
03/05/2021 12:12:00,20000,1,10866.63,,,,,,
03/05/2021 12:13:00,20000,1,10866.63,,,,,,
03/05/2021 12:14:00,20000,1,10866.63,,,,,,
03/05/2021 12:15:00,20000,1,10866.63,44,0.47,0.19,1.541,1.30,120.584
03/05/2021 12:16:00,20000,1,10866.63,,,,,,
03/05/2021 12:17:00,20000,1,10866.63,,,,,,
03/05/2021 12:18:00,20000,1,10866.63,,,,,,
03/05/2021 12:19:00,20000,1,10866.63,,,,,,
03/05/2021 12:20:00,20000,1,10866.63,44,0.39,0.44,2.623,1.33,127.451
03/05/2021 12:21:00,20000,1,10866.63,,,,,,
03/05/2021 12:22:00,20000,1,10866.63,,,,,,
03/05/2021 12:23:00,20000,1,10866.63,,,,,,
03/05/2021 12:24:00,20000,1,10866.63,,,,,,
03/05/2021 12:25:00,20000,1,10866.63,44,0.34,0.46,2.314,1.27,113.407
03/05/2021 12:26:00,20000,1,10866.63,,,,,,
03/05/2021 12:27:00,20000,1,10866.63,,,,,,
03/05/2021 12:28:00,20000,1,10866.63,,,,,,
03/05/2021 12:29:00,20000,1,10866.63,,,,,,
03/05/2021 12:30:00,20000,1,10866.63,44,0.64,1.48,18.898,1.47,159.188
03/05/2021 12:31:00,20000,1,10866.63,,,,,,
03/05/2021 12:32:00,20000,1,10866.63,,,,,,
03/05/2021 12:33:00,20000,1,10866.63,,,,,,
03/05/2021 12:34:00,20000,1,10866.63,,,,,,
03/05/2021 12:35:00,20000,1,10866.63,44,0.47,0.63,5.066,1.37,135.785
03/05/2021 12:36:00,20000,1,10866.63,,,,,,
03/05/2021 12:37:00,20000,1,10866.63,,,,,,
03/05/2021 12:38:00,20000,1,10866.63,,,,,,
03/05/2021 12:39:00,20000,1,10866.63,,,,,,
03/05/2021 12:40:00,20000,1,10866.63,44,0.52,0.41,3.782,1.31,122.976
03/05/2021 12:41:00,20000,1,10866.63,,,,,,
03/05/2021 12:42:00,20000,1,10866.63,,,,,,
03/05/2021 12:43:00,20000,1,10866.63,,,,,,
03/05/2021 12:44:00,20000,1,10866.63,,,,,,
03/05/2021 12:45:00,20000,1,10866.63,44,0.30,0.37,-99.000,1.32,125.368
03/05/2021 12:46:00,20000,1,10866.63,,,,,,
03/05/2021 12:47:00,20000,1,10866.63,,,,,,
03/05/2021 12:48:00,20000,1,10866.63,,,,,,
03/05/2021 12:49:00,20000,1,10866.63,,,,,,
03/05/2021 12:50:00,20000,1,10866.63,44,0.34,0.41,2.072,1.32,125.368
03/05/2021 12:51:00,20000,1,10866.63,,,,,,
03/05/2021 12:52:00,20000,1,10866.63,,,,,,
03/05/2021 12:53:00,20000,1,10866.63,,,,,,
03/05/2021 12:54:00,20000,1,10866.63,,,,,,
03/05/2021 12:55:00,20000,1,10866.63,44,0.34,0.26,1.293,1.36,133.701
03/05/2021 12:56:00,20000,1,10866.63,,,,,,
03/05/2021 12:57:00,20000,1,10866.63,,,,,,
03/05/2021 12:58:00,20000,1,10866.63,,,,,,
03/05/2021 12:59:00,20000,1,10866.63,,,,,,
03/05/2021 13:00:00,20000,1,10866.63,44,0.34,0.34,1.720,1.30,120.584
03/05/2021 13:01:00,20000,1,10866.63,,,,,,
03/05/2021 13:02:00,20000,1,10866.63,,,,,,
03/05/2021 13:03:00,20000,1,10866.63,,,,,,
03/05/2021 13:04:00,20000,1,10866.63,,,,,,
03/05/2021 13:05:00,20000,1,10866.63,44,0.52,0.34,3.084,1.28,115.799
03/05/2021 13:06:00,20000,1,10866.63,,,,,,
03/05/2021 13:07:00,20000,1,10866.63,,,,,,
03/05/2021 13:08:00,20000,1,10866.63,,,,,,
03/05/2021 13:09:00,20000,1,10866.63,,,,,,
03/05/2021 13:10:00,20000,1,10866.63,44,0.52,0.30,2.763,1.37,135.785
03/05/2021 13:11:00,20000,1,10866.63,,,,,,
03/05/2021 13:12:00,20000,1,10866.63,,,,,,
03/05/2021 13:13:00,20000,1,10866.63,,,,,,
03/05/2021 13:14:00,20000,1,10866.63,,,,,,
03/05/2021 13:15:00,20000,1,10866.63,44,0.30,0.40,1.639,1.26,111.015
03/05/2021 13:16:00,20000,1,10866.63,,,,,,
03/05/2021 13:17:00,20000,1,10866.63,,,,,,
03/05/2021 13:18:00,20000,1,10866.63,,,,,,
03/05/2021 13:19:00,20000,1,10866.63,,,,,,
03/05/2021 13:20:00,20000,1,10866.63,44,0.34,0.47,2.364,1.28,115.799
03/05/2021 13:21:00,20000,1,10866.63,,,,,,
03/05/2021 13:22:00,20000,1,10866.63,,,,,,
03/05/2021 13:23:00,20000,1,10866.63,,,,,,
03/05/2021 13:24:00,20000,1,10866.63,,,,,,
03/05/2021 13:25:00,20000,1,10866.63,44,0.34,0.24,1.227,1.34,129.535
03/05/2021 13:26:00,20000,1,10866.63,,,,,,
03/05/2021 13:27:00,20000,1,10866.63,,,,,,
03/05/2021 13:28:00,20000,1,10866.63,,,,,,
03/05/2021 13:29:00,20000,1,10866.63,,,,,,
03/05/2021 13:30:00,20000,1,10866.63,44,0.47,0.45,3.630,1.31,122.976
03/05/2021 13:31:00,20000,1,10866.63,,,,,,
03/05/2021 13:32:00,20000,1,10866.63,,,,,,
03/05/2021 13:33:00,20000,1,10866.63,,,,,,
03/05/2021 13:34:00,20000,1,10866.63,,,,,,
03/05/2021 13:35:00,20000,1,10866.63,44,0.60,0.47,5.378,1.21,101.412
03/05/2021 13:36:00,20000,1,10866.63,,,,,,
03/05/2021 13:37:00,20000,1,10866.63,,,,,,
03/05/2021 13:38:00,20000,1,10866.63,,,,,,
03/05/2021 13:39:00,20000,1,10866.63,,,,,,
03/05/2021 13:40:00,20000,1,10866.63,44,0.34,0.43,2.153,1.26,111.015
03/05/2021 13:41:00,20000,1,10866.63,,,,,,
03/05/2021 13:42:00,20000,1,10866.63,,,,,,
03/05/2021 13:43:00,20000,1,10866.63,,,,,,
03/05/2021 13:44:00,20000,1,10866.63,,,,,,
03/05/2021 13:45:00,20000,1,10866.63,44,0.34,0.29,1.464,1.35,131.618
03/05/2021 13:46:00,20000,1,10866.63,,,,,,
03/05/2021 13:47:00,20000,1,10866.63,,,,,,
03/05/2021 13:48:00,20000,1,10866.63,,,,,,
03/05/2021 13:49:00,20000,1,10866.63,,,,,,
03/05/2021 13:50:00,20000,1,10866.63,44,0.43,0.34,2.360,1.39,140.223
03/05/2021 13:51:00,20000,1,10866.63,,,,,,
03/05/2021 13:52:00,20000,1,10866.63,,,,,,
03/05/2021 13:53:00,20000,1,10866.63,,,,,,
03/05/2021 13:54:00,20000,1,10866.63,,,,,,
03/05/2021 13:55:00,20000,1,10866.63,44,0.30,0.33,1.362,1.30,120.584
03/05/2021 13:56:00,20000,1,10866.63,,,,,,
03/05/2021 13:57:00,20000,1,10866.63,,,,,,
03/05/2021 13:58:00,20000,1,10866.63,,,,,,
03/05/2021 13:59:00,20000,1,10866.63,,,,,,
03/05/2021 14:00:00,20000,1,10866.63,44,0.34,0.35,1.755,1.33,127.451
03/05/2021 14:01:00,20000,1,10866.63,,,,,,
03/05/2021 14:02:00,20000,1,10866.63,,,,,,
03/05/2021 14:03:00,20000,1,10866.63,,,,,,
03/05/2021 14:04:00,20000,1,10866.63,,,,,,
03/05/2021 14:05:00,20000,1,10866.63,44,0.43,0.44,3.074,1.39,140.223
03/05/2021 14:06:00,20000,1,10866.63,,,,,,
03/05/2021 14:07:00,20000,1,10866.63,,,,,,
03/05/2021 14:08:00,20000,1,10866.63,,,,,,
03/05/2021 14:09:00,20000,1,10866.63,,,,,,
03/05/2021 14:10:00,20000,1,10866.63,44,0.30,0.40,1.655,1.28,115.799
03/05/2021 14:11:00,20000,1,10866.63,,,,,,
03/05/2021 14:12:00,20000,1,10866.63,,,,,,
03/05/2021 14:13:00,20000,1,10866.63,,,,,,
03/05/2021 14:14:00,20000,1,10866.63,,,,,,
03/05/2021 14:15:00,20000,1,10866.63,44,0.34,0.33,1.660,1.17,94.332
03/05/2021 14:16:00,20000,1,10866.63,,,,,,
03/05/2021 14:17:00,20000,1,10866.63,,,,,,
03/05/2021 14:18:00,20000,1,10866.63,,,,,,
03/05/2021 14:19:00,20000,1,10866.63,,,,,,
03/05/2021 14:20:00,20000,1,10866.63,44,0.30,0.27,1.131,1.26,111.015
03/05/2021 14:21:00,20000,1,10866.63,,,,,,
03/05/2021 14:22:00,20000,1,10866.63,,,,,,
03/05/2021 14:23:00,20000,1,10866.63,,,,,,
03/05/2021 14:24:00,20000,1,10866.63,,,,,,
03/05/2021 14:25:00,20000,1,10866.63,44,0.69,1.53,21.603,1.50,166.441
03/05/2021 14:26:00,20000,1,10866.63,,,,,,
03/05/2021 14:27:00,20000,1,10866.63,,,,,,
03/05/2021 14:28:00,20000,1,10866.63,,,,,,
03/05/2021 14:29:00,20000,1,10866.63,,,,,,
03/05/2021 14:30:00,20000,1,10866.63,44,0.64,0.33,4.168,1.48,161.606
03/05/2021 14:31:00,20000,1,10866.63,,,,,,
03/05/2021 14:32:00,20000,1,10866.63,,,,,,
03/05/2021 14:33:00,20000,1,10866.63,,,,,,
03/05/2021 14:34:00,20000,1,10866.63,,,,,,
03/05/2021 14:35:00,20000,1,10866.63,44,0.43,0.60,4.180,1.36,133.701
03/05/2021 14:36:00,20000,1,10866.63,,,,,,
03/05/2021 14:37:00,20000,1,10866.63,,,,,,
03/05/2021 14:38:00,20000,1,10866.63,,,,,,
03/05/2021 14:39:00,20000,1,10866.63,,,,,,
03/05/2021 14:40:00,20000,1,10866.63,44,0.52,0.41,3.782,1.33,127.451
03/05/2021 14:41:00,20000,1,10866.63,,,,,,
03/05/2021 14:42:00,20000,1,10866.63,,,,,,
03/05/2021 14:43:00,20000,1,10866.63,,,,,,
03/05/2021 14:44:00,20000,1,10866.63,,,,,,
03/05/2021 14:45:00,20000,1,10866.63,44,0.47,0.23,1.887,1.24,107.174
03/05/2021 14:46:00,20000,1,10866.63,,,,,,
03/05/2021 14:47:00,20000,1,10866.63,,,,,,
03/05/2021 14:48:00,20000,1,10866.63,,,,,,
03/05/2021 14:49:00,20000,1,10866.63,,,,,,
03/05/2021 14:50:00,20000,1,10866.63,44,0.34,0.02,0.080,1.39,140.223
03/05/2021 14:51:00,20000,1,10866.63,,,,,,
03/05/2021 14:52:00,20000,1,10866.63,,,,,,
03/05/2021 14:53:00,20000,1,10866.63,,,,,,
03/05/2021 14:54:00,20000,1,10866.63,,,,,,
03/05/2021 14:55:00,20000,1,10866.63,44,0.43,0.21,1.463,1.27,113.407
03/05/2021 14:56:00,20000,1,10866.63,,,,,,
03/05/2021 14:57:00,20000,1,10866.63,,,,,,
03/05/2021 14:58:00,20000,1,10866.63,,,,,,
03/05/2021 14:59:00,20000,1,10866.63,,,,,,
03/05/2021 15:00:00,20000,1,10866.63,44,0.47,0.14,1.113,1.33,127.451
03/05/2021 15:01:00,20000,1,10866.63,,,,,,
03/05/2021 15:02:00,20000,1,10866.63,,,,,,
03/05/2021 15:03:00,20000,1,10866.63,,,,,,
03/05/2021 15:04:00,20000,1,10866.63,,,,,,
03/05/2021 15:05:00,20000,1,10866.63,44,0.34,0.41,2.037,1.22,103.332
03/05/2021 15:06:00,20000,1,10866.63,,,,,,
03/05/2021 15:07:00,20000,1,10866.63,,,,,,
03/05/2021 15:08:00,20000,1,10866.63,,,,,,
03/05/2021 15:09:00,20000,1,10866.63,,,,,,
03/05/2021 15:10:00,20000,1,10866.63,44,0.47,0.28,2.267,1.32,125.368
03/05/2021 15:11:00,20000,1,10866.63,,,,,,
03/05/2021 15:12:00,20000,1,10866.63,,,,,,
03/05/2021 15:13:00,20000,1,10866.63,,,,,,
03/05/2021 15:14:00,20000,1,10866.63,,,,,,
03/05/2021 15:15:00,20000,1,10866.63,44,0.47,0.24,1.968,1.31,122.976
03/05/2021 15:16:00,20000,1,10866.63,,,,,,
03/05/2021 15:17:00,20000,1,10866.63,,,,,,
03/05/2021 15:18:00,20000,1,10866.63,,,,,,
03/05/2021 15:19:00,20000,1,10866.63,,,,,,
03/05/2021 15:20:00,20000,1,10866.63,44,0.52,0.36,3.277,1.29,118.192
03/05/2021 15:21:00,20000,1,10866.63,,,,,,
03/05/2021 15:22:00,20000,1,10866.63,,,,,,
03/05/2021 15:23:00,20000,1,10866.63,,,,,,
03/05/2021 15:24:00,20000,1,10866.63,,,,,,
03/05/2021 15:25:00,20000,1,10866.63,44,0.43,0.34,2.381,1.35,131.618
03/05/2021 15:26:00,20000,1,10866.63,,,,,,
03/05/2021 15:27:00,20000,1,10866.63,,,,,,
03/05/2021 15:28:00,20000,1,10866.63,,,,,,
03/05/2021 15:29:00,20000,1,10866.63,,,,,,
03/05/2021 15:30:00,20000,1,10866.63,44,0.47,0.31,2.517,1.33,127.451
03/05/2021 15:31:00,20000,1,10866.63,,,,,,
03/05/2021 15:32:00,20000,1,10866.63,,,,,,
03/05/2021 15:33:00,20000,1,10866.63,,,,,,
03/05/2021 15:34:00,20000,1,10866.63,,,,,,
03/05/2021 15:35:00,20000,1,10866.63,44,0.34,0.28,1.413,1.24,107.174
03/05/2021 15:36:00,20000,1,10866.63,,,,,,
03/05/2021 15:37:00,20000,1,10866.63,,,,,,
03/05/2021 15:38:00,20000,1,10866.63,,,,,,
03/05/2021 15:39:00,20000,1,10866.63,,,,,,
03/05/2021 15:40:00,20000,1,10866.63,44,0.43,0.33,2.332,1.29,118.192
03/05/2021 15:41:00,20000,1,10866.63,,,,,,
03/05/2021 15:42:00,20000,1,10866.63,,,,,,
03/05/2021 15:43:00,20000,1,10866.63,,,,,,
03/05/2021 15:44:00,20000,1,10866.63,,,,,,
03/05/2021 15:45:00,20000,1,10866.63,44,0.43,0.42,2.955,1.26,111.015
03/05/2021 15:46:00,20000,1,10866.63,,,,,,
03/05/2021 15:47:00,20000,1,10866.63,,,,,,
03/05/2021 15:48:00,20000,1,10866.63,,,,,,
03/05/2021 15:49:00,20000,1,10866.63,,,,,,
03/05/2021 15:50:00,20000,1,10866.63,44,0.47,0.28,2.267,1.30,120.584
03/05/2021 15:51:00,20000,1,10866.63,,,,,,
03/05/2021 15:52:00,20000,1,10866.63,,,,,,
03/05/2021 15:53:00,20000,1,10866.63,,,,,,
03/05/2021 15:54:00,20000,1,10866.63,,,,,,
03/05/2021 15:55:00,20000,1,10866.63,44,0.30,0.47,1.924,1.39,140.223
03/05/2021 15:56:00,20000,1,10866.63,,,,,,
03/05/2021 15:57:00,20000,1,10866.63,,,,,,
03/05/2021 15:58:00,20000,1,10866.63,,,,,,
03/05/2021 15:59:00,20000,1,10866.63,,,,,,
03/05/2021 16:00:00,20000,1,10866.63,44,0.43,0.19,1.365,1.31,122.976
03/05/2021 16:01:00,20000,1,10866.63,,,,,,
03/05/2021 16:02:00,20000,1,10866.63,,,,,,
03/05/2021 16:03:00,20000,1,10866.63,,,,,,
03/05/2021 16:04:00,20000,1,10866.63,,,,,,
03/05/2021 16:05:00,20000,1,10866.63,44,0.39,0.21,1.258,1.36,133.701
03/05/2021 16:06:00,20000,1,10866.63,,,,,,
03/05/2021 16:07:00,20000,1,10866.63,,,,,,
03/05/2021 16:08:00,20000,1,10866.63,,,,,,
03/05/2021 16:09:00,20000,1,10866.63,,,,,,
03/05/2021 16:10:00,20000,1,10866.63,44,0.43,0.42,2.934,1.39,140.223
03/05/2021 16:11:00,20000,1,10866.63,,,,,,
03/05/2021 16:12:00,20000,1,10866.63,,,,,,
03/05/2021 16:13:00,20000,1,10866.63,,,,,,
03/05/2021 16:14:00,20000,1,10866.63,,,,,,
03/05/2021 16:15:00,20000,1,10866.63,44,0.43,0.29,-99.000,1.33,127.451
03/05/2021 16:16:00,20000,1,10866.63,,,,,,
03/05/2021 16:17:00,20000,1,10866.63,,,,,,
03/05/2021 16:18:00,20000,1,10866.63,,,,,,
03/05/2021 16:19:00,20000,1,10866.63,,,,,,
03/05/2021 16:20:00,20000,1,10866.63,44,0.30,0.41,1.705,1.27,113.407
03/05/2021 16:21:00,20000,1,10866.63,,,,,,
03/05/2021 16:22:00,20000,1,10866.63,,,,,,
03/05/2021 16:23:00,20000,1,10866.63,,,,,,
03/05/2021 16:24:00,20000,1,10866.63,,,,,,
03/05/2021 16:25:00,20000,1,10866.63,44,0.56,0.46,4.786,1.34,129.535
03/05/2021 16:26:00,20000,1,10866.63,,,,,,
03/05/2021 16:27:00,20000,1,10866.63,,,,,,
03/05/2021 16:28:00,20000,1,10866.63,,,,,,
03/05/2021 16:29:00,20000,1,10866.63,,,,,,
03/05/2021 16:30:00,20000,1,10866.63,44,0.39,0.05,0.317,1.34,129.535
03/05/2021 16:31:00,20000,1,10866.63,,,,,,
03/05/2021 16:32:00,20000,1,10866.63,,,,,,
03/05/2021 16:33:00,20000,1,10866.63,,,,,,
03/05/2021 16:34:00,20000,1,10866.63,,,,,,
03/05/2021 16:35:00,20000,1,10866.63,44,0.47,0.46,3.702,1.33,127.451
03/05/2021 16:36:00,20000,1,10866.63,,,,,,
03/05/2021 16:37:00,20000,1,10866.63,,,,,,
03/05/2021 16:38:00,20000,1,10866.63,,,,,,
03/05/2021 16:39:00,20000,1,10866.63,,,,,,
03/05/2021 16:40:00,20000,1,10866.63,44,0.47,0.44,3.509,1.37,135.785
03/05/2021 16:41:00,20000,1,10866.63,,,,,,
03/05/2021 16:42:00,20000,1,10866.63,,,,,,
03/05/2021 16:43:00,20000,1,10866.63,,,,,,
03/05/2021 16:44:00,20000,1,10866.63,,,,,,
03/05/2021 16:45:00,20000,1,10866.63,44,0.30,0.30,1.255,1.30,120.584
03/05/2021 16:46:00,20000,1,10866.63,,,,,,
03/05/2021 16:47:00,20000,1,10866.63,,,,,,
03/05/2021 16:48:00,20000,1,10866.63,,,,,,
03/05/2021 16:49:00,20000,1,10866.63,,,,,,
03/05/2021 16:50:00,20000,1,10866.63,44,0.39,0.27,1.599,1.39,140.223
03/05/2021 16:51:00,20000,1,10866.63,,,,,,
03/05/2021 16:52:00,20000,1,10866.63,,,,,,
03/05/2021 16:53:00,20000,1,10866.63,,,,,,
03/05/2021 16:54:00,20000,1,10866.63,,,,,,
03/05/2021 16:55:00,20000,1,10866.63,44,0.30,0.19,0.768,1.30,120.584
03/05/2021 16:56:00,20000,1,10866.63,,,,,,
03/05/2021 16:57:00,20000,1,10866.63,,,,,,
03/05/2021 16:58:00,20000,1,10866.63,,,,,,
03/05/2021 16:59:00,20000,1,10866.63,,,,,,
03/05/2021 17:00:00,20000,1,10866.63,44,0.34,0.28,1.403,1.31,122.976
03/05/2021 17:01:00,20000,1,10866.63,,,,,,
03/05/2021 17:02:00,20000,1,10866.63,,,,,,
03/05/2021 17:03:00,20000,1,10866.63,,,,,,
03/05/2021 17:04:00,20000,1,10866.63,,,,,,
03/05/2021 17:05:00,20000,1,10866.63,44,0.47,0.34,2.710,1.23,105.253
03/05/2021 17:06:00,20000,1,10866.63,,,,,,
03/05/2021 17:07:00,20000,1,10866.63,,,,,,
03/05/2021 17:08:00,20000,1,10866.63,,,,,,
03/05/2021 17:09:00,20000,1,10866.63,,,,,,
03/05/2021 17:10:00,20000,1,10866.63,44,0.43,0.33,2.339,1.37,135.785
03/05/2021 17:11:00,20000,1,10866.63,,,,,,
03/05/2021 17:12:00,20000,1,10866.63,,,,,,
03/05/2021 17:13:00,20000,1,10866.63,,,,,,
03/05/2021 17:14:00,20000,1,10866.63,,,,,,
03/05/2021 17:15:00,20000,1,10866.63,44,0.52,0.31,2.836,1.22,103.332
03/05/2021 17:16:00,20000,1,10866.63,,,,,,
03/05/2021 17:17:00,20000,1,10866.63,,,,,,
03/05/2021 17:18:00,20000,1,10866.63,,,,,,
03/05/2021 17:19:00,20000,1,10866.63,,,,,,
03/05/2021 17:20:00,20000,1,10866.63,44,0.47,0.25,2.049,1.37,135.785
03/05/2021 17:21:00,20000,1,10866.63,,,,,,
03/05/2021 17:22:00,20000,1,10866.63,,,,,,
03/05/2021 17:23:00,20000,1,10866.63,,,,,,
03/05/2021 17:24:00,20000,1,10866.63,,,,,,
03/05/2021 17:25:00,20000,1,10866.63,44,0.30,0.33,1.370,1.28,115.799
03/05/2021 17:26:00,20000,1,10866.63,,,,,,
03/05/2021 17:27:00,20000,1,10866.63,,,,,,
03/05/2021 17:28:00,20000,1,10866.63,,,,,,
03/05/2021 17:29:00,20000,1,10866.63,,,,,,
03/05/2021 17:30:00,20000,1,10866.63,44,0.43,0.38,2.647,1.33,127.451
03/05/2021 17:31:00,20000,1,10866.63,,,,,,
03/05/2021 17:32:00,20000,1,10866.63,,,,,,
03/05/2021 17:33:00,20000,1,10866.63,,,,,,
03/05/2021 17:34:00,20000,1,10866.63,,,,,,
03/05/2021 17:35:00,20000,1,10866.63,44,0.30,0.18,0.760,1.33,127.451
03/05/2021 17:36:00,20000,1,10866.63,,,,,,
03/05/2021 17:37:00,20000,1,10866.63,,,,,,
03/05/2021 17:38:00,20000,1,10866.63,,,,,,
03/05/2021 17:39:00,20000,1,10866.63,,,,,,
03/05/2021 17:40:00,20000,1,10866.63,44,0.34,0.44,2.238,1.36,133.701
03/05/2021 17:41:00,20000,1,10866.63,,,,,,
03/05/2021 17:42:00,20000,1,10866.63,,,,,,
03/05/2021 17:43:00,20000,1,10866.63,,,,,,
03/05/2021 17:44:00,20000,1,10866.63,,,,,,
03/05/2021 17:45:00,20000,1,10866.63,44,0.30,0.37,1.511,1.24,107.174
03/05/2021 17:46:00,20000,1,10866.63,,,,,,
03/05/2021 17:47:00,20000,1,10866.63,,,,,,
03/05/2021 17:48:00,20000,1,10866.63,,,,,,
03/05/2021 17:49:00,20000,1,10866.63,,,,,,
03/05/2021 17:50:00,20000,1,10866.63,44,0.47,0.18,1.484,1.30,120.584
03/05/2021 17:51:00,20000,1,10866.63,,,,,,
03/05/2021 17:52:00,20000,1,10866.63,,,,,,
03/05/2021 17:53:00,20000,1,10866.63,,,,,,
03/05/2021 17:54:00,20000,1,10866.63,,,,,,
03/05/2021 17:55:00,20000,1,10866.63,44,0.56,0.41,4.290,1.27,113.407
03/05/2021 17:56:00,20000,1,10866.63,,,,,,
03/05/2021 17:57:00,20000,1,10866.63,,,,,,
03/05/2021 17:58:00,20000,1,10866.63,,,,,,
03/05/2021 17:59:00,20000,1,10866.63,,,,,,
03/05/2021 18:00:00,20000,1,10866.63,44,0.52,0.19,1.771,1.33,127.451
03/05/2021 18:01:00,20000,1,10866.63,,,,,,
03/05/2021 18:02:00,20000,1,10866.63,,,,,,
03/05/2021 18:03:00,20000,1,10866.63,,,,,,
03/05/2021 18:04:00,20000,1,10866.63,,,,,,
03/05/2021 18:05:00,20000,1,10866.63,44,0.39,0.42,2.498,1.37,135.785
03/05/2021 18:06:00,20000,1,10866.63,,,,,,
03/05/2021 18:07:00,20000,1,10866.63,,,,,,
03/05/2021 18:08:00,20000,1,10866.63,,,,,,
03/05/2021 18:09:00,20000,1,10866.63,,,,,,
03/05/2021 18:10:00,20000,1,10866.63,44,0.30,0.32,1.313,1.33,127.451
03/05/2021 18:11:00,20000,1,10866.63,,,,,,
03/05/2021 18:12:00,20000,1,10866.63,,,,,,
03/05/2021 18:13:00,20000,1,10866.63,,,,,,
03/05/2021 18:14:00,20000,1,10866.63,,,,,,
03/05/2021 18:15:00,20000,1,10866.63,44,0.52,0.46,4.222,1.34,129.535
03/05/2021 18:16:00,20000,1,10866.63,,,,,,
03/05/2021 18:17:00,20000,1,10866.63,,,,,,
03/05/2021 18:18:00,20000,1,10866.63,,,,,,
03/05/2021 18:19:00,20000,1,10866.63,,,,,,
03/05/2021 18:20:00,20000,1,10866.63,44,0.43,0.25,1.772,1.28,115.799
03/05/2021 18:21:00,20000,1,10866.63,,,,,,
03/05/2021 18:22:00,20000,1,10866.63,,,,,,
03/05/2021 18:23:00,20000,1,10866.63,,,,,,
